#{"t_start": 1626353817.2431605, "env_id": null}
r,l,t
18.44713,65,187.755033
17.703373,301,188.337546
73.09289,301,188.337546
49.84754,675,188.509545
41.736057,675,188.509545
32.748608,119,188.742547
9.931943,119,188.742547
91.1322,675,188.782547
24.281282,675,188.782547
61.75069,675,189.471547
104.7974,675,189.471547
45.247166,473,189.513546
65.51101,473,189.513546
70.50109,675,190.099546
104.983765,675,190.099546
70.67564,675,190.210546
70.006485,675,190.210546
55.60963,675,190.290546
125.39483,675,190.290546
14.2401905,195,191.79212
28.982265,195,191.79212
32.051807,675,191.827119
45.46873,675,191.827119
46.064747,675,191.909158
56.570667,675,191.909158
61.242672,650,192.14012
79.24237,650,192.14012
62.368233,675,192.285151
62.822285,675,192.285151
88.090706,675,192.462128
62.810856,675,192.462128
90.311554,675,193.058123
81.34302,675,193.058123
38.127014,389,193.073122
33.46843,389,193.073122
49.24106,525,193.57712
95.12741,525,193.57712
83.84687,675,193.79212
66.55417,675,193.79212
11.742841,129,193.86512
28.819618,129,193.86512
41.611,333,193.954119
27.228027,333,193.954119
81.333206,675,194.218121
58.635002,675,194.218121
86.18907,675,194.531119
66.72028,675,194.531119
49.550213,675,194.96412
105.11823,675,194.96412
-0.10889902,88,195.355122
22.230278,88,195.355122
85.07587,675,195.543638
80.756195,675,195.543638
90.459885,675,196.132638
35.17094,675,196.132638
19.221794,275,196.651636
37.384293,275,196.652637
71.686714,675,196.745636
62.303566,675,196.745636
46.53506,675,196.947637
51.41682,675,196.947637
16.127617,195,197.993635
48.77225,195,197.993635
41.472557,278,198.166636
40.545853,278,198.166636
35.707664,675,198.24264
84.3193,675,198.24264
85.935295,675,198.323637
54.929478,675,198.323637
41.608967,287,198.375637
27.671835,287,198.375637
34.48539,430,198.652638
65.510704,430,198.652638
67.44326,675,198.885638
41.21838,675,198.885638
56.323566,675,199.039636
71.90714,675,199.039636
55.019608,675,199.914637
98.480545,675,199.914637
56.112305,355,199.965636
14.273682,355,199.965636
78.11366,675,199.965636
173.4545,675,199.965636
45.8597,460,200.209644
52.472687,460,200.209644
71.812614,675,200.559636
113.9669,675,200.559636
69.0439,675,200.670637
111.659355,675,200.670637
50.863277,675,200.742635
53.94366,675,200.743636
54.684826,468,201.388636
51.298172,468,201.388636
41.376286,675,202.228157
72.83983,675,202.228157
56.610573,675,202.541154
34.399616,675,202.541154
69.09296,675,202.893669
55.09185,675,202.893669
60.072105,675,203.517669
98.96626,675,203.517669
72.87862,675,204.012671
109.01533,675,204.012671
38.478004,431,204.758669
52.68074,431,204.758669
62.17614,437,205.381669
51.530594,437,205.381669
42.542477,443,205.719669
44.13336,443,205.719669
47.199417,675,205.787672
105.14926,675,205.787672
12.309818,228,205.85767
35.947403,228,205.85767
44.25711,675,205.98967
100.81874,675,205.98967
67.55682,353,206.214673
26.92008,353,206.214673
38.253532,483,206.553672
68.22651,483,206.553672
49.492577,675,206.583669
47.16681,675,206.583669
62.908237,675,207.111671
76.850266,675,207.111671
47.93866,675,207.20767
44.576153,675,207.20767
73.085495,675,207.41367
55.499077,675,207.41367
81.90491,675,208.816669
46.66067,675,208.816669
61.573273,675,209.07867
87.04894,675,209.079669
104.50003,675,209.153669
84.547104,675,209.153669
78.016815,675,209.194669
49.471703,675,209.194669
56.503067,553,209.576671
85.88286,553,209.576671
82.35489,640,210.30467
53.615944,640,210.30567
71.51904,675,210.81367
61.73129,675,210.81367
54.39304,675,210.857676
74.4878,675,210.857676
3.2086241,91,211.003671
25.76322,91,211.003671
55.487564,675,211.134669
107.203186,675,211.134669
29.275278,371,211.58967
62.542797,371,211.58967
81.2458,675,211.706669
34.256256,675,211.706669
66.09271,675,212.379669
47.74412,675,212.379669
56.24104,675,222.068669
88.45705,675,222.069669
102.21364,675,222.38767
86.26704,675,222.38767
123.194176,675,223.331669
71.981544,675,223.331669
89.16277,675,223.816669
75.04943,675,223.816669
129.96126,675,224.584669
101.05226,675,224.584669
155.7241,675,225.51967
89.07436,675,225.51967
41.593147,362,225.533671
23.498001,362,225.533671
68.09774,675,225.585192
69.72185,675,225.585192
68.877045,675,225.641188
68.67945,675,225.641188
87.26172,675,225.772185
57.23276,675,225.773187
76.98509,675,225.998186
68.59543,675,225.998186
71.01543,675,226.328188
74.245544,675,226.329188
60.181206,675,226.370187
118.6479,675,226.370187
41.689144,80,226.785705
6.01693,80,226.785705
70.59543,675,226.887708
88.2457,675,226.887708
58.10224,675,226.98122
101.21518,675,226.98122
48.79076,577,227.121147
33.524075,577,227.121218
51.780743,675,227.202217
151.01427,675,227.203217
4.986966,82,228.120217
13.682483,82,228.120217
59.479393,302,228.16623
12.405951,302,228.16623
5.9576645,71,228.261217
658.90295,71,228.261217
74.618454,675,228.315217
38.850697,675,228.315217
97.97611,668,228.528271
88.36893,668,228.528271
46.769684,675,228.568272
87.53386,675,228.568272
22.92056,207,229.074788
39.53896,207,229.074788
35.941055,220,229.151787
10.773806,220,229.151787
25.557453,306,229.449789
45.62916,306,229.449789
30.989395,83,229.617795
5.8596506,83,229.617795
39.85296,637,229.777788
98.9691,637,229.777788
69.78153,675,229.822788
62.36043,675,229.822788
52.20826,675,230.292305
55.193756,675,230.292305
89.54676,645,230.547305
137.02705,645,230.547305
58.418842,675,230.591304
98.400276,675,230.591304
76.03655,615,230.867305
38.933735,615,230.867305
79.74787,673,231.091304
67.83465,673,231.091304
39.47421,364,231.24831
46.864872,364,231.24831
15.896224,189,231.432308
37.238857,189,231.432308
50.63622,675,232.999305
49.838818,675,232.999305
12.595677,220,233.254305
39.667583,220,233.255305
45.308594,675,233.363305
68.7309,675,233.363305
20.54099,302,234.319869
62.383846,302,234.319869
57.83678,675,234.47587
83.14179,675,234.47587
30.336044,309,235.161382
29.62198,309,235.161382
53.950993,461,235.518384
34.643993,461,235.519383
48.140316,599,235.828383
55.597782,599,235.828383
23.220375,355,236.266901
62.24831,355,236.266901
44.680305,675,236.2979
79.36739,675,236.2979
47.793663,675,236.7089
73.3014,675,236.7089
6.7804627,73,236.993901
17.355082,73,236.993901
77.651634,675,237.074902
66.42252,675,237.074902
80.71937,675,237.578902
76.39045,675,237.579901
124.34387,675,237.670902
59.684525,675,237.670902
102.27089,590,237.866901
41.135822,590,237.866901
55.362103,675,237.866901
144.0124,675,237.866901
76.589264,675,238.739903
122.98571,675,238.739903
70.61537,675,238.790901
52.027863,675,238.790901
30.987125,82,238.931902
2.906818,82,238.931902
52.64448,675,239.726414
105.8775,675,239.726414
91.89321,675,239.798419
90.474106,675,239.798419
65.45278,675,240.104931
49.980656,675,240.104931
65.08477,675,240.417447
67.863205,675,240.417447
35.908833,480,240.85896
91.43415,480,240.85896
82.307816,675,241.21396
33.8839,675,241.21396
54.758976,675,241.51796
