#{"t_start": 1625484542.3926022, "env_id": null}
r,l,t
-19.503872,675,40.855511
1.1033993,675,40.855511
-17.221521,675,40.855511
-3.8077338,675,40.855511
-14.890385,675,40.855511
-19.0979,675,40.855511
5.986271,675,40.855511
-3.8361914,675,40.855511
-18.267529,675,40.855511
-8.687406,675,40.855511
-9.471334,675,40.855511
-10.375273,675,40.855511
-15.416281,675,40.855511
-20.436842,675,40.855511
5.4432435,675,40.855511
7.9807863,675,40.855511
7.7565713,675,40.855511
6.824702,675,40.855511
1.8386738,675,40.855511
-19.157074,675,40.855511
7.4946804,675,40.855511
-16.675013,675,40.855511
-6.3275495,675,40.855511
4.0417156,675,40.855511
1.5227034,675,40.855511
-13.451009,675,40.855511
-10.153046,675,40.855511
9.204946,675,40.855511
1.9363694,675,40.855511
-4.619118,675,40.855511
3.2220893,675,54.16373
-4.49413,675,54.16373
5.5853925,675,54.16373
-18.087942,675,54.16373
3.8260477,675,54.16373
5.9590864,675,54.16373
-10.808475,675,54.16373
4.81433,675,54.16373
-12.244737,675,54.16373
-7.2111063,675,54.16373
-11.057203,675,54.16373
7.83119,675,54.16373
7.1227427,675,54.16373
-8.224603,675,54.16373
-7.102285,675,54.16373
5.228133,675,54.16373
0.03904673,675,54.16373
-16.678692,675,54.16373
4.9334183,675,54.16373
2.8315735,675,54.16373
-9.792111,675,54.16373
-0.6057367,675,54.16373
-17.077528,675,54.16373
5.6474266,675,54.16373
-16.42271,675,54.16373
-17.413597,675,54.16373
5.767725,675,54.16373
3.3030357,675,54.16373
5.5922575,675,54.16373
-9.6942,675,54.16373
-2.9885254,675,54.16373
1.3136158,675,54.16373
-7.9244685,675,54.16373
2.8002732,675,54.16373
6.970388,675,54.16373
4.6502213,675,54.16373
6.080674,675,54.16373
4.178002,675,54.16373
3.3711026,675,54.16373
6.922919,675,54.16373
-3.6828325,675,54.16373
-12.779698,675,54.16373
5.7343535,675,54.16373
-13.271194,675,54.16373
5.633331,675,54.16373
-2.0595753,675,54.16373
-16.456718,675,54.16373
8.984376,675,54.16373
-3.8888743,675,54.16373
-7.8994627,675,54.16373
-16.335594,675,54.16373
4.383619,675,54.16373
-19.069044,675,54.16373
9.109234,675,54.16373
-17.994125,675,67.256935
7.7997994,675,67.256935
6.9590673,675,67.256935
-4.3890443,675,67.256935
7.614689,675,67.256935
2.6867154,675,67.256935
7.999312,675,67.256935
8.011109,675,67.256935
0.60474575,675,67.256935
-2.2012901,675,67.256935
8.896194,675,67.256935
7.645781,675,67.256935
8.409281,675,67.256935
4.326621,675,67.256935
-9.871437,675,67.256935
4.582619,675,67.257936
-2.6892712,675,67.257936
6.7125015,675,67.257936
8.542853,675,67.257936
-18.238592,675,67.257936
7.0772996,675,67.257936
6.876362,675,67.257936
-1.4262044,675,67.257936
6.205734,675,67.257936
-7.5004983,675,67.257936
6.115545,675,67.257936
-16.977255,675,67.257936
7.944748,675,67.257936
6.771499,675,67.257936
-0.21617378,675,67.257936
-17.675413,675,67.257936
-16.045425,675,67.257936
1.4227563,675,67.257936
6.4071302,675,67.257936
10.70456,675,67.257936
-14.033066,675,67.257936
8.944772,675,67.257936
-4.014175,675,67.257936
5.172909,675,67.257936
-0.8238115,675,67.257936
5.9366565,675,67.257936
8.613487,675,67.257936
9.369091,675,67.257936
2.167914,675,67.257936
-10.11932,675,67.257936
8.719946,675,67.257936
7.1781006,675,67.257936
-3.0559268,675,67.257936
9.4268,675,67.257936
6.8389225,675,67.257936
-1.1674367,675,67.257936
3.681801,675,67.257936
6.716216,675,67.257936
-15.739309,675,67.257936
-1.4121435,675,80.551131
-17.192797,675,80.551131
-19.142075,675,80.551131
-8.562503,675,80.551131
3.9671922,675,80.551131
2.6322005,675,80.551131
-12.662841,675,80.551131
-6.58263,675,80.551131
9.721851,675,80.551131
-23.643988,675,80.551131
-4.248176,675,80.551131
5.8584676,675,80.551131
-2.8687377,675,80.551131
-7.8904147,675,80.551131
5.4855876,675,80.552131
-3.2935321,675,80.552131
6.2186112,675,80.552131
-8.089189,675,80.552131
-21.3206,675,80.552131
0.21156922,675,80.552131
3.5015738,675,80.552131
5.18038,675,80.552131
2.235921,675,80.552131
11.564947,675,80.552131
2.0047784,675,80.552131
5.235391,675,80.552131
-10.5213175,675,80.552131
-10.782536,675,80.552131
3.99795,675,80.552131
1.8159505,675,80.552131
-11.3813095,675,80.552131
-18.645563,675,80.552131
-9.678585,675,80.552131
-14.141844,675,80.552131
-20.96884,675,80.552131
-16.053492,675,80.552131
6.0330963,675,80.552131
-18.1137,675,80.552131
-22.754766,675,80.552131
3.7024136,675,80.552131
-8.31576,675,80.552131
1.8670683,675,80.552131
-18.653685,675,80.552131
-8.617673,675,80.552131
4.360871,675,80.552131
-18.817705,675,80.553131
8.336476,675,80.553131
-0.3654284,675,80.553131
4.9585466,675,80.553131
-5.495645,675,80.553131
5.4391837,675,80.553131
-18.83752,675,80.553131
1.0327522,675,80.553131
-12.419122,675,80.553131
9.390237,675,92.963874
-6.9231634,675,92.963874
6.4283,675,92.963874
5.0171185,675,92.963874
8.89547,675,92.963874
-3.2301674,675,92.963874
8.203425,675,92.963874
7.4150653,675,92.963874
5.515693,675,92.963874
5.699924,675,92.963874
5.193515,675,92.963874
0.33509323,675,92.963874
6.7055264,675,92.964874
6.7114677,675,92.964874
7.990593,675,92.964874
6.828352,675,92.964874
5.521816,675,92.964874
-14.377469,675,92.964874
4.558995,675,92.964874
-17.340073,675,92.964874
3.1334083,675,92.964874
4.1673026,675,92.964874
7.497996,675,92.964874
-21.779322,675,92.964874
-18.6062,675,92.964874
-5.2308745,675,92.964874
-5.241316,675,92.964874
5.8397455,675,92.964874
-3.199587,675,92.964874
6.3069143,675,92.964874
-4.3791413,675,92.964874
4.987278,675,92.964874
4.5706577,675,92.964874
-0.88441545,675,92.964874
-2.43577,675,92.964874
1.999346,675,92.964874
2.6637142,675,92.964874
4.7887144,675,92.964874
6.272336,675,92.964874
5.2579613,675,92.964874
7.292418,675,92.964874
-2.4643734,675,92.964874
4.8012624,675,92.964874
8.324068,675,92.964874
4.4447055,675,92.964874
-4.727673,675,92.964874
0.40680522,675,92.964874
-19.941013,675,92.964874
-15.892159,675,92.964874
6.2916737,675,92.964874
5.8360605,675,92.964874
-17.777014,675,92.964874
1.6637776,675,92.964874
-6.7957516,675,92.964874
-3.997268,675,104.805393
4.952279,675,104.805393
9.723116,675,104.805393
8.5031805,675,104.805393
7.455353,675,104.805393
6.8980775,675,104.805393
9.689311,675,104.805393
3.5372205,675,104.805393
7.5854726,675,104.805393
8.276755,675,104.805393
9.612776,675,104.805393
7.303238,675,104.805393
5.7288833,675,104.805393
8.053588,675,104.805393
8.774131,675,104.805393
-4.9928246,675,104.805393
8.618213,675,104.805393
7.861362,675,104.805393
10.001024,675,104.805393
7.6307983,675,104.805393
2.703174,675,104.805393
7.2610044,675,104.805393
3.835567,675,104.805393
-1.3365916,675,104.805393
6.8894334,675,104.805393
8.51716,675,104.805393
-3.4167168,675,104.805393
4.7264175,675,104.805393
-14.779221,675,104.805393
6.610501,675,104.805393
5.90722,675,104.805393
1.1606032,675,104.805393
5.338733,675,104.805393
0.7124305,675,104.805393
5.3341174,675,104.805393
8.865498,675,104.805393
5.9146814,675,104.805393
9.999425,675,104.805393
5.835736,675,104.805393
6.7147546,675,104.806394
4.8145432,675,104.806394
8.483684,675,104.806394
6.418985,675,104.806394
-8.734057,675,104.806394
3.3849633,675,104.806394
-11.239995,675,104.806394
0.9483937,675,104.806394
9.902175,675,104.806394
6.182302,675,104.806394
6.372542,675,104.806394
8.44328,675,104.806394
5.8117056,675,104.806394
8.540812,675,104.806394
2.208297,675,104.806394
7.696754,675,116.344493
6.8577814,675,116.344493
7.7918506,675,116.344493
8.043352,675,116.344493
6.0743647,675,116.345492
6.45177,675,116.345492
8.007141,675,116.345492
-6.1275115,675,116.345492
9.279672,675,116.345492
8.7435665,675,116.345492
8.427228,675,116.345492
-18.884905,675,116.345492
7.9748,675,116.345492
3.7176807,675,116.345492
7.5399823,675,116.345492
6.3769903,675,116.345492
-1.2688087,675,116.345492
10.624534,675,116.345492
9.162039,675,116.345492
11.578294,675,116.345492
9.881039,675,116.345492
6.420875,675,116.345492
5.103817,675,116.345492
7.0066056,675,116.345492
10.4655485,675,116.345492
8.706972,675,116.345492
4.9844937,675,116.345492
9.5228815,675,116.345492
7.031721,675,116.345492
-15.708398,675,116.345492
-18.61227,675,116.345492
9.184706,675,116.345492
9.57443,675,116.345492
-15.604416,675,116.345492
8.48332,675,116.345492
10.196133,675,116.345492
9.92144,675,116.345492
6.901499,675,116.345492
8.25139,675,116.345492
8.053821,675,116.345492
5.4608297,675,116.345492
1.8110862,675,116.345492
7.440579,675,116.345492
9.627679,675,116.345492
8.385731,675,116.345492
9.150163,675,116.345492
8.60996,675,116.345492
6.5972176,675,116.345492
7.177209,675,116.345492
8.890977,675,116.345492
10.457084,675,116.345492
11.866048,675,116.345492
-0.18233965,675,116.345492
-12.55242,675,116.345492
6.529444,675,127.914142
4.6677656,675,127.914142
6.396886,675,127.914142
5.9199276,675,127.915143
-10.51105,675,127.915143
4.9944663,675,127.915143
5.4561887,675,127.915143
-17.450123,675,127.915143
13.077781,675,127.915143
8.99816,675,127.915143
11.415416,675,127.915143
6.0439153,675,127.915143
8.212875,675,127.915143
11.228732,675,127.915143
4.5771365,675,127.915143
8.60931,675,127.915143
10.898409,675,127.915143
4.244689,675,127.915143
-6.0970798,675,127.915143
10.3673725,675,127.915143
-0.046231013,675,127.915143
-18.970406,675,127.915143
11.899702,675,127.915143
9.847157,675,127.915143
-9.643767,675,127.915143
8.872677,675,127.915143
4.84082,675,127.915143
-8.211949,675,127.915143
-17.55062,675,127.915143
8.236841,675,127.915143
-22.002283,675,127.915143
2.4119081,675,127.915143
11.61207,675,127.915143
7.961426,675,127.915143
-4.334897,675,127.915143
-19.22898,675,127.915143
7.2261763,675,127.915143
8.357864,675,127.915143
8.146832,675,127.915143
10.076529,675,127.915143
-6.9174147,675,127.915143
1.9644809,675,127.915143
-16.642078,675,127.915143
8.576281,675,127.915143
12.345114,675,127.915143
5.451221,675,127.915143
11.205916,675,127.915143
7.2247787,675,127.915143
8.899494,675,127.915143
11.511634,675,127.915143
12.076603,675,127.915143
5.1491303,675,127.915143
5.1057215,675,127.915143
12.456645,675,127.915143
-4.6638374,665,139.444057
25.839855,665,139.444057
11.039986,675,139.628056
6.5728526,675,139.628056
6.944565,675,139.628056
11.384669,675,139.628056
-16.925642,675,139.628056
8.912722,675,139.628056
7.9454503,675,139.628056
7.726753,675,139.628056
11.507017,675,139.628056
13.230695,675,139.628056
10.4375305,675,139.628056
7.885764,675,139.628056
-9.237919,675,139.628056
8.056304,675,139.628056
8.693027,675,139.628056
11.796931,675,139.628056
11.040005,675,139.628056
10.056783,675,139.628056
-16.506615,675,139.628056
8.507928,675,139.628056
8.133892,675,139.628056
11.422607,675,139.628056
12.385618,675,139.628056
10.798398,675,139.628056
7.491016,675,139.628056
-0.7909921,675,139.628056
-7.12772,675,139.628056
7.1754694,675,139.628056
12.033669,675,139.628056
10.51717,675,139.628056
7.0254173,675,139.628056
11.25459,675,139.628056
-8.703033,675,139.628056
10.770218,675,139.628056
7.6643753,675,139.628056
9.448992,675,139.628056
-20.131884,675,139.628056
8.539856,675,139.628056
8.54797,675,139.628056
1.1993803,675,139.628056
-1.6645155,675,139.628056
-20.862654,675,139.628056
3.9661846,675,139.628056
12.874268,675,139.628056
6.2379074,675,139.628056
7.643444,675,139.628056
12.949569,675,139.628056
7.5898037,675,139.628056
-3.63094,675,139.628056
12.418822,675,139.628056
-18.643772,675,139.628056
10.098963,675,139.628056
4.8118815,675,151.113848
5.2440724,675,151.113848
10.972382,675,151.28485
11.502744,675,151.28485
-0.28673947,675,151.28485
11.546449,675,151.28485
10.11917,675,151.28485
-9.9678755,675,151.28485
13.767368,675,151.28485
8.892025,675,151.28485
7.560739,675,151.28485
10.380629,675,151.28485
9.363289,675,151.28485
12.448979,675,151.28485
10.742968,675,151.28485
9.389125,675,151.28485
6.5572786,675,151.28485
7.6454883,675,151.28485
8.074961,675,151.28485
7.7110457,675,151.28485
8.774111,675,151.28485
9.430148,675,151.28485
6.718191,675,151.28485
9.749247,675,151.28485
9.438353,675,151.28485
0.33017027,675,151.28485
9.766892,675,151.28485
8.424148,675,151.28485
9.250677,675,151.28485
8.631442,675,151.28485
8.655878,675,151.28485
9.824485,675,151.28485
10.383847,675,151.28485
7.3883767,675,151.28485
-2.243728,675,151.28485
11.767502,675,151.28485
6.414882,675,151.28485
6.832833,675,151.28485
-4.0578756,675,151.28485
6.4423847,675,151.28485
11.611883,675,151.28485
9.109294,675,151.28485
9.3886,675,151.28485
8.889944,675,151.28485
7.179341,675,151.28485
10.161418,675,151.28485
7.1896005,675,151.28485
10.572904,675,151.28485
5.3344717,675,151.28485
-3.4639919,675,151.28485
10.788562,675,151.28485
9.502859,675,151.28585
8.640512,675,151.28585
11.654402,675,151.28585
12.431588,675,162.643511
6.2083135,675,162.643511
12.37166,675,162.823509
11.912238,675,162.823509
12.784506,675,162.82451
8.942828,675,162.82451
12.41787,675,162.82451
12.289744,675,162.82451
8.5749655,675,162.82451
9.173623,675,162.82451
10.906844,675,162.82451
11.09348,675,162.82451
9.892069,675,162.82451
13.179784,675,162.82451
-1.8929033,675,162.82451
8.014005,675,162.82451
12.788156,675,162.82451
12.872242,675,162.82451
13.594976,675,162.82451
13.218096,675,162.82451
12.268637,675,162.82451
11.662701,675,162.82451
12.632549,675,162.82451
8.796923,675,162.82451
12.638836,675,162.82451
7.2702093,675,162.82451
7.212689,675,162.82451
8.764602,675,162.82451
12.095942,675,162.82451
11.021255,675,162.82451
11.364211,675,162.82451
6.2197633,675,162.82451
10.85352,675,162.82451
11.571501,675,162.82451
13.069483,675,162.82451
12.90407,675,162.82451
12.770475,675,162.82451
8.567263,675,162.82451
12.7614565,675,162.82451
12.13622,675,162.82451
13.334269,675,162.82451
7.8997707,675,162.82451
9.959646,675,162.82451
12.545601,675,162.82451
5.5846434,675,162.82451
11.097702,675,162.82451
9.102741,675,162.82451
1.686385,675,162.82451
3.0131032,675,162.82451
5.4760275,675,162.82451
12.68049,675,162.82451
12.895412,675,162.82451
8.589667,675,162.82451
1.609891,675,162.82451
11.4623375,675,174.207546
13.268407,675,174.207546
10.761798,675,174.382545
10.208578,675,174.382545
11.666437,675,174.382545
10.551276,675,174.382545
9.575008,675,174.382545
12.475447,675,174.382545
13.016274,675,174.382545
11.184406,675,174.382545
7.614023,675,174.382545
12.10636,675,174.382545
13.210658,675,174.382545
11.831435,675,174.382545
8.46146,675,174.382545
9.280484,675,174.382545
7.993379,675,174.382545
10.777602,675,174.382545
13.206558,675,174.382545
12.322039,675,174.382545
12.345099,675,174.382545
9.457062,675,174.382545
11.519831,675,174.382545
12.735095,675,174.382545
11.9394045,675,174.382545
8.443751,675,174.382545
12.894487,675,174.382545
12.319504,675,174.382545
11.094368,675,174.382545
5.5819507,675,174.382545
12.099394,675,174.382545
12.783818,675,174.382545
12.275672,675,174.382545
13.624153,675,174.382545
12.242961,675,174.382545
12.157384,675,174.382545
-3.1867085,675,174.382545
13.627678,675,174.382545
13.987783,675,174.382545
10.771226,675,174.382545
9.601401,675,174.382545
11.784123,675,174.382545
-16.740805,675,174.382545
10.141433,675,174.382545
10.174215,675,174.382545
13.540178,675,174.382545
13.409524,675,174.382545
9.425798,675,174.382545
11.669361,675,174.382545
10.018627,675,174.382545
10.901313,675,174.382545
11.055857,675,174.382545
14.656269,675,174.382545
10.728992,675,174.382545
8.014453,675,185.700428
12.460745,675,185.700428
12.539322,675,185.882429
11.432094,675,185.882429
11.978069,675,185.882429
14.104194,675,185.882429
10.901784,675,185.882429
12.691783,675,185.882429
13.076036,675,185.882429
12.228757,675,185.882429
13.241104,675,185.882429
12.222321,675,185.882429
12.50663,675,185.882429
10.535553,675,185.882429
9.506976,675,185.882429
11.427176,675,185.882429
13.300317,675,185.882429
13.099379,675,185.882429
12.158841,675,185.882429
12.390172,675,185.882429
11.840494,675,185.882429
10.060546,675,185.882429
11.724778,675,185.882429
11.7865925,675,185.882429
12.804901,675,185.882429
12.6865635,675,185.882429
10.569297,675,185.882429
11.979379,675,185.882429
9.986212,675,185.882429
12.839086,675,185.882429
10.917754,675,185.882429
11.313801,675,185.882429
12.09016,675,185.882429
12.73095,675,185.882429
9.0794935,675,185.882429
11.523503,675,185.882429
11.682521,675,185.882429
11.725264,675,185.882429
10.248372,675,185.882429
13.124242,675,185.882429
12.401188,675,185.882429
-12.647568,675,185.882429
11.838991,675,185.882429
12.908664,675,185.882429
10.2774515,675,185.882429
12.483023,675,185.882429
12.4186,675,185.882429
12.304907,675,185.882429
13.651373,675,185.882429
12.255873,675,185.882429
11.175,675,185.882429
10.857552,675,185.882429
14.252275,675,185.882429
13.434618,675,185.882429
0.74473095,675,197.649975
13.3709545,675,197.649975
10.38863,675,197.829977
10.241744,675,197.829977
12.603522,675,197.829977
-5.0640407,675,197.829977
10.774365,675,197.829977
8.517975,675,197.829977
11.617446,675,197.829977
12.325816,675,197.829977
12.814207,675,197.829977
12.873338,675,197.829977
10.677459,675,197.829977
1.6159186,675,197.829977
10.019827,675,197.829977
8.670291,675,197.829977
13.083297,675,197.829977
10.046254,675,197.829977
-2.2162597,675,197.829977
6.297418,675,197.829977
10.326235,675,197.829977
12.072411,675,197.829977
10.809046,675,197.829977
11.774268,675,197.829977
12.7906,675,197.829977
9.892126,675,197.829977
13.497306,675,197.829977
10.733831,675,197.829977
9.782005,675,197.829977
11.273781,675,197.829977
9.373876,675,197.829977
12.966337,675,197.829977
12.231719,675,197.829977
13.517599,675,197.829977
11.156562,675,197.829977
11.919646,675,197.829977
7.867973,675,197.829977
9.873688,675,197.829977
11.112608,675,197.829977
11.114384,675,197.829977
3.7506876,675,197.829977
7.0096765,675,197.829977
-15.039706,675,197.829977
11.51815,675,197.829977
-22.342813,675,197.829977
11.6856165,675,197.829977
-12.546568,675,197.829977
12.694278,675,197.829977
10.739656,675,197.829977
9.87827,675,197.829977
11.313987,675,197.829977
11.995687,675,197.829977
-10.363593,675,197.829977
12.742997,675,197.829977
-12.198738,675,209.077678
8.708618,675,209.077678
13.959054,675,209.253678
14.129452,675,209.253678
11.894362,675,209.253678
9.959322,675,209.253678
12.641302,675,209.253678
12.306908,675,209.253678
10.374871,675,209.253678
12.262237,675,209.253678
12.443048,675,209.253678
12.830134,675,209.253678
13.259579,675,209.253678
9.335398,675,209.253678
11.320265,675,209.253678
12.294532,675,209.253678
14.14921,675,209.253678
13.520654,675,209.253678
14.049905,675,209.253678
12.5228195,675,209.253678
13.434521,675,209.253678
12.216228,675,209.253678
14.023575,675,209.253678
14.11435,675,209.253678
13.418193,675,209.253678
13.424446,675,209.253678
11.044727,675,209.253678
13.966807,675,209.253678
13.215351,675,209.253678
12.776977,675,209.253678
5.2506227,675,209.253678
-11.540159,675,209.254678
12.683435,675,209.254678
13.402363,675,209.254678
6.18422,675,209.254678
11.641328,675,209.254678
12.77555,675,209.254678
9.608155,675,209.254678
13.732609,675,209.254678
12.316159,675,209.254678
14.624767,675,209.254678
13.624647,675,209.254678
11.676436,675,209.254678
12.386112,675,209.254678
11.808331,675,209.254678
14.822718,675,209.254678
14.2034235,675,209.254678
13.149856,675,209.254678
10.271559,675,209.254678
12.849104,675,209.254678
9.224083,675,209.254678
11.92127,675,209.254678
14.302268,675,209.254678
14.310928,675,209.254678
6.614953,675,220.636893
6.952131,675,220.636893
10.084804,675,220.810892
11.372724,675,220.810892
11.790797,675,220.810892
13.421965,675,220.810892
13.466326,675,220.810892
13.689953,675,220.810892
10.539901,675,220.810892
15.062482,675,220.810892
5.1796684,675,220.810892
12.664792,675,220.810892
11.907674,675,220.810892
-1.7169274,675,220.810892
21.745934,675,220.810892
9.0527315,675,220.810892
11.989077,675,220.810892
12.260312,675,220.810892
11.91477,675,220.810892
13.833218,675,220.810892
9.645792,675,220.810892
11.635911,675,220.810892
-0.19051957,675,220.810892
8.628758,675,220.810892
12.233613,675,220.810892
12.70697,675,220.810892
13.55616,675,220.810892
14.039527,675,220.810892
7.9942775,675,220.810892
13.334566,675,220.810892
6.740643,675,220.810892
11.099414,675,220.810892
14.659078,675,220.810892
12.328624,675,220.810892
12.78429,675,220.810892
11.255142,675,220.810892
14.3718605,675,220.810892
11.534673,675,220.810892
13.378299,675,220.810892
11.957289,675,220.810892
15.224128,675,220.810892
18.946766,675,220.810892
15.990617,675,220.810892
9.221089,675,220.810892
13.906627,675,220.810892
13.751044,675,220.810892
12.5833435,675,220.810892
11.265949,675,220.810892
13.304909,675,220.810892
10.446537,675,220.810892
9.676954,675,220.810892
10.72149,675,220.810892
12.121223,675,220.810892
14.405077,675,220.810892
13.211786,675,232.150935
10.926067,675,232.150935
13.313073,675,232.329934
13.962984,675,232.329934
14.038176,675,232.329934
14.1632805,675,232.329934
13.752321,675,232.329934
14.063757,675,232.329934
13.845625,675,232.329934
14.531113,675,232.329934
13.726471,675,232.329934
13.897556,675,232.329934
12.5806055,675,232.329934
13.481162,675,232.329934
14.539866,675,232.329934
14.585711,675,232.329934
12.713766,675,232.329934
11.083408,675,232.329934
12.497311,675,232.329934
12.567234,675,232.329934
13.577799,675,232.329934
15.219503,675,232.329934
13.297253,675,232.329934
9.595159,675,232.329934
13.71609,675,232.329934
13.58969,675,232.329934
11.946766,675,232.329934
13.0301695,675,232.329934
13.582286,675,232.329934
13.99888,675,232.330933
11.863399,675,232.330933
11.080964,675,232.330933
12.468201,675,232.330933
13.661398,675,232.330933
14.272601,675,232.330933
12.979088,675,232.330933
14.963457,675,232.330933
14.653331,675,232.330933
13.688147,675,232.330933
11.056039,675,232.330933
12.491093,675,232.330933
12.875882,675,232.330933
12.788446,675,232.330933
12.360908,675,232.330933
10.367217,675,232.330933
11.412318,675,232.330933
14.171607,675,232.330933
13.838748,675,232.330933
12.212307,675,232.330933
14.218678,675,232.330933
13.887728,675,232.330933
15.254914,675,232.330933
13.923151,675,232.330933
13.541246,675,232.330933
0.3233318,551,241.746448
15.889956,551,241.746448
14.438709,675,243.66045
13.979805,675,243.66045
11.720471,675,243.840448
12.548584,675,243.840448
11.90674,675,243.840448
11.337485,675,243.840448
12.579227,675,243.840448
8.2179,675,243.840448
13.673952,675,243.840448
11.9286585,675,243.840448
11.333738,675,243.840448
11.389026,675,243.840448
12.495687,675,243.840448
13.488761,675,243.840448
13.679453,675,243.840448
13.179699,675,243.840448
13.505586,675,243.840448
13.934571,675,243.840448
12.653062,675,243.840448
14.3635025,675,243.840448
13.798055,675,243.840448
13.000914,675,243.840448
12.741226,675,243.840448
13.334834,675,243.840448
17.097616,675,243.840448
3.2450528,675,243.840448
13.61534,675,243.840448
13.711527,675,243.840448
12.044102,675,243.840448
12.240623,675,243.840448
14.188962,675,243.840448
13.051765,675,243.840448
11.671328,675,243.840448
12.169891,675,243.840448
13.917491,675,243.840448
9.166119,675,243.840448
12.398312,675,243.840448
14.861969,675,243.840448
13.244556,675,243.840448
13.349779,675,243.840448
13.694702,675,243.840448
12.32898,675,243.840448
12.5064125,675,243.840448
11.396281,675,243.840448
13.356924,675,243.840448
14.094166,675,243.840448
11.343765,675,243.840448
13.276524,675,243.840448
12.585278,675,243.840448
13.154368,675,243.840448
13.984194,675,243.840448
12.139613,675,243.840448
13.490092,675,253.207448
9.764571,675,253.207448
13.2541895,675,255.096446
9.854489,675,255.096446
15.153112,675,255.273448
13.547144,675,255.273448
13.846653,675,255.273448
13.537723,675,255.273448
12.588725,675,255.273448
12.451579,675,255.273448
14.183947,675,255.273448
14.360144,675,255.273448
14.290707,675,255.273448
13.728248,675,255.273448
13.569036,675,255.273448
13.572511,675,255.273448
-0.3712115,675,255.273448
14.849399,675,255.273448
13.983659,675,255.273448
13.8047495,675,255.273448
15.178891,675,255.273448
13.763841,675,255.273448
12.772607,675,255.273448
2.8020253,675,255.273448
14.133879,675,255.273448
10.181051,675,255.273448
12.296731,675,255.273448
12.994573,675,255.273448
12.9627285,675,255.273448
12.474642,675,255.273448
13.8027,675,255.273448
13.690659,675,255.273448
11.618802,675,255.273448
12.513272,675,255.273448
13.662809,675,255.273448
13.326505,675,255.273448
14.106591,675,255.273448
14.485701,675,255.273448
14.399483,675,255.273448
14.029182,675,255.273448
14.323032,675,255.273448
13.58526,675,255.273448
13.837812,675,255.273448
13.5174465,675,255.273448
14.244154,675,255.273448
14.486715,675,255.273448
13.518154,675,255.273448
14.499493,675,255.274446
12.690167,675,255.274446
14.475569,675,255.274446
4.7178936,675,255.274446
14.696364,675,255.274446
13.373818,675,255.274446
15.168817,675,255.274446
12.107467,675,264.889074
12.170038,675,264.889074
-2.2570999,620,266.284075
20.866257,620,266.284075
6.787504,675,267.235076
7.650273,675,267.235076
6.500284,675,267.440074
2.6471817,675,267.440074
7.6524463,675,267.440074
6.4096146,675,267.440074
10.870989,675,267.440074
14.396901,675,267.440074
9.63498,675,267.440074
7.8681808,675,267.440074
-1.810112,675,267.440074
17.709156,675,267.440074
-1.3808416,675,267.440074
0.23053151,675,267.440074
5.2513876,675,267.440074
3.5324576,675,267.440074
8.993537,675,267.440074
8.405209,675,267.440074
2.324486,675,267.440074
11.968623,675,267.440074
16.639927,675,267.440074
4.2061973,675,267.440074
16.013065,675,267.440074
10.164324,675,267.440074
10.35717,675,267.440074
2.2412696,675,267.440074
6.089656,675,267.440074
8.844617,675,267.440074
6.4990954,675,267.440074
7.7555184,675,267.440074
9.596161,675,267.440074
7.6441526,675,267.440074
8.682583,675,267.440074
5.298729,675,267.440074
1.2780555,675,267.440074
