#{"t_start": 1625075721.7780387, "env_id": null}
r,l,t
54.055508,545,155.32884
18.6408,545,155.32884
19.150187,192,155.885841
27.24607,192,155.885841
34.833927,166,156.17187
8.146378,166,156.17187
48.259445,222,156.669871
4.0123115,222,156.669871
36.621777,474,156.77087
21.482973,474,156.77087
-5.4748855,224,156.84187
9.307699,224,156.842869
29.177141,215,157.806914
15.511503,215,157.806914
14.900654,250,157.877915
44.18754,250,157.877915
9.947525,303,157.946915
31.342262,303,157.946915
57.04311,651,158.176913
29.950907,651,158.176913
7.514509,231,158.407916
32.8814,231,158.407916
-1.0155686,289,158.670914
26.379133,289,158.670914
40.853577,604,158.771915
72.66913,604,158.771915
17.26259,351,158.995914
35.827698,351,158.995914
34.415825,675,159.339915
52.012142,675,159.339915
37.752647,675,159.401913
90.727425,675,159.401913
-8.181186,129,159.419915
16.617743,129,159.419915
-6.203465,152,168.131736
19.454618,152,168.131736
16.447031,443,168.672848
52.02474,443,168.672848
37.343586,271,169.26795
16.130749,271,169.26795
37.818363,675,169.683947
30.00785,675,169.683947
1.8498448,216,169.722947
23.896854,216,169.722947
39.26216,293,169.853464
10.086039,293,169.853464
22.982891,675,170.642982
33.618793,675,170.642982
39.984695,454,170.724983
24.746368,454,170.724983
33.540535,675,171.078981
33.51285,675,171.078981
51.31567,521,171.651502
25.385641,521,171.651502
35.2022,181,171.862499
13.846244,181,171.862499
-4.848199,63,173.126499
17.837263,63,173.126499
17.38846,588,173.4525
57.393578,588,173.4525
48.390938,666,173.803501
66.462975,666,173.803501
31.33023,346,174.062499
21.77964,346,174.062499
40.761253,400,174.644545
13.892782,400,174.644545
21.691648,372,175.300578
45.856514,372,175.300578
48.88614,448,175.392576
29.577148,448,175.392576
53.895046,675,175.392576
39.99224,675,175.392576
24.505213,446,175.803576
37.909637,446,175.803576
40.82404,378,176.189576
33.65642,378,176.189576
17.626667,512,176.549578
43.668552,512,176.549578
41.1512,675,176.780611
39.76828,675,176.780611
57.181297,617,176.886611
36.08797,617,176.886611
43.311127,496,177.790655
40.395596,496,177.791657
68.8859,514,177.791657
34.220806,514,177.791657
38.95111,397,177.840655
25.400476,397,177.840655
35.0717,435,177.993656
27.290659,435,177.993656
28.846659,675,178.311172
38.29562,675,178.311172
47.565838,362,178.345174
20.362696,362,178.345174
52.375523,524,178.408171
46.262287,524,178.408171
76.35724,611,178.597172
41.763744,611,178.597172
34.750603,379,179.208209
18.747124,379,179.208209
3.8259487,266,179.330208
28.171106,266,179.331207
41.963955,675,180.659208
51.723988,675,180.659208
6.335523,281,180.930208
28.804928,281,180.930208
17.274002,388,181.114215
36.95783,388,181.114215
33.231068,274,181.183208
19.619654,274,181.183208
48.189724,429,181.615207
25.911451,429,181.615207
37.75945,132,181.930242
9.161638,132,181.930242
16.49916,354,182.318274
42.10913,354,182.323272
34.1524,329,182.692312
12.30467,329,182.692312
53.915752,609,182.74131
47.51678,609,182.74131
-1.2732888,121,183.07331
21.802954,121,183.07331
13.84097,675,183.102309
15.947784,675,183.102309
36.28173,675,183.145309
48.56486,675,183.145309
9.175672,393,183.171309
38.40933,393,183.171309
9.700857,294,183.574309
40.73448,294,183.574309
26.174545,675,184.081309
28.410051,675,184.081309
17.382889,281,184.081309
19.373774,281,184.081309
3.4523244,329,184.71831
26.05367,329,184.719338
33.35081,283,184.774308
18.142788,283,184.774308
0.16439731,132,185.680308
20.4229,132,185.680308
22.834507,249,185.82631
11.680268,249,185.82631
15.8106575,445,186.46931
44.902565,445,186.46931
32.75875,192,186.498309
10.654417,192,186.498309
54.777462,625,186.979309
32.377388,625,186.979309
42.007282,675,187.128309
42.56044,675,187.128309
32.304756,210,187.200309
9.621809,210,187.201309
54.270985,553,187.434308
31.390472,553,187.434308
12.968724,342,187.872309
36.132908,342,187.872309
52.55817,579,189.29283
59.000603,579,189.29283
-3.3887866,385,189.49483
5.4618692,385,189.49483
43.899525,658,189.70083
54.5294,658,189.70083
21.302515,675,190.14483
42.82577,675,190.14483
45.31229,384,190.23783
24.315367,384,190.23783
37.702503,675,191.013347
31.58036,675,191.013347
42.915546,675,191.538347
36.018494,675,191.538347
31.70475,675,191.590345
52.994045,675,191.590345
21.90483,390,191.732345
36.794884,390,191.732345
44.995876,391,191.759346
30.656174,391,191.759346
42.54671,299,192.807348
29.909107,299,192.808346
34.089977,207,193.295346
11.718362,207,193.295346
8.792462,365,193.564346
28.290112,365,193.564346
27.378553,403,193.685346
11.289449,403,193.685346
33.365273,146,193.790345
9.347739,146,193.790345
3.486696,351,193.973346
14.927176,351,193.974346
44.47999,340,194.039348
26.970844,340,194.039348
37.020355,675,194.404346
43.193398,675,194.405347
48.134655,675,194.853865
44.275013,675,194.853865
31.57768,675,195.503863
38.572952,675,195.503863
50.382267,573,195.949863
22.236856,573,195.949863
17.59066,428,196.178864
33.915516,428,196.178864
30.281693,675,196.218864
31.014296,675,196.218864
45.14659,675,196.334864
30.870754,675,196.334864
35.3891,675,196.744911
60.72984,675,196.744911
29.198814,675,197.905427
29.344925,675,197.905427
39.137585,397,197.949426
23.777357,397,197.949426
36.6166,275,198.17746
20.479948,275,198.17746
39.6126,333,198.221458
9.924278,333,198.221458
48.078648,442,198.297462
14.281881,442,198.297462
58.245064,606,198.32646
30.908022,606,198.32646
70.61261,675,198.911493
33.713882,675,198.911493
41.229942,377,198.977494
21.677526,377,198.977494
47.8175,313,199.479492
16.948442,313,199.479492
34.937065,202,200.263492
14.512783,202,200.263492
57.401394,675,200.433495
32.033844,675,200.433495
18.312084,330,200.499492
41.53065,330,200.499492
41.158306,268,200.816494
15.58727,268,200.816494
2.5631902,168,201.627527
24.123686,168,201.627527
45.914543,533,202.321524
32.44402,533,202.321524
40.820095,675,202.891524
33.36267,675,202.891524
50.608036,675,203.53356
50.567043,675,203.53356
-1.1042382,303,204.426594
28.733158,303,204.426594
38.179924,555,204.777592
33.185352,555,204.777592
15.892467,337,204.877629
37.711746,337,204.877629
11.755247,264,204.926626
37.608086,264,204.926626
48.21065,675,205.047626
46.87688,675,205.047626
1.4381746,436,205.616664
10.725315,436,205.616664
59.69943,550,205.972665
30.74275,550,205.973665
36.373558,250,206.814665
11.178869,250,206.814665
56.056362,654,207.006664
42.145542,654,207.006664
42.847885,336,207.191664
10.29825,336,207.191664
50.44418,333,207.317665
15.9440155,333,207.317665
75.36545,675,207.342664
46.97068,675,207.342664
53.59751,675,207.691662
46.50965,675,207.691662
32.021946,221,208.0267
15.0414295,221,208.0267
41.119476,675,208.0267
41.073303,675,208.0267
42.67427,385,208.719731
12.195849,385,208.719731
35.959335,630,208.750731
27.058277,630,208.750731
44.906864,410,208.912353
36.505154,410,208.912353
31.28124,87,208.92687
7.5135427,87,208.92687
24.94633,220,217.794906
8.819191,220,217.794906
28.217976,675,218.167903
47.356613,675,218.167903
22.674406,569,218.180903
41.054585,569,218.180903
40.424137,675,218.301904
49.120506,675,218.301904
54.797745,631,218.977937
20.58672,631,218.977937
9.833692,242,219.063939
35.565823,242,219.063939
32.00592,248,219.993455
16.122086,248,219.993455
36.481163,675,220.259456
36.80625,675,220.259456
16.29651,328,220.419455
34.41374,328,220.420456
66.7385,657,220.535456
40.101017,657,220.535456
27.323366,675,220.832455
28.66959,675,220.832455
18.469694,302,221.263456
14.558061,302,221.263456
38.284355,416,221.342456
27.340616,416,221.342456
39.12114,420,221.550455
31.374773,420,221.550455
41.598644,300,221.942455
20.169018,300,221.942455
24.379398,265,222.322456
15.82279,265,222.322456
8.138042,309,222.494454
26.02932,309,222.494454
27.73401,636,223.471046
56.527397,636,223.471046
-5.295047,186,224.224563
21.078445,186,224.224563
18.31869,107,224.488563
8.339828,107,224.488563
38.015537,272,224.556563
15.246115,272,224.556563
43.0326,675,224.809562
30.464111,675,224.809562
1.2762735,384,224.942562
19.947323,384,224.942562
-4.9664254,71,225.691562
18.545786,71,225.691562
39.571377,270,225.800563
16.724718,270,225.800563
24.614178,506,225.800563
46.877155,506,225.800563
26.34156,443,226.164563
35.507114,443,226.164563
38.931393,675,226.363563
72.19556,675,226.363563
27.416227,675,226.871562
28.428879,675,226.871562
31.687899,338,226.924564
15.895998,338,226.924564
21.827246,247,227.029563
38.447193,247,227.029563
3.8308518,334,227.442562
38.077164,334,227.442562
20.336039,453,227.527563
47.755604,453,227.527563
15.737194,538,227.925563
23.066576,538,227.925563
44.43796,352,228.619564
27.556639,352,228.619564
37.972652,265,228.933564
14.534228,265,228.933564
43.251026,675,229.270563
36.77546,675,229.270563
20.073912,573,229.830563
35.81148,573,229.830563
33.669453,424,229.977563
13.944713,424,229.977563
58.131756,675,229.994564
33.210014,675,229.994564
54.056744,541,230.027566
25.836704,541,230.027566
6.2374673,281,230.270562
12.144207,281,230.270562
30.094744,398,230.658562
47.573223,398,230.658562
67.78538,642,230.811562
