#{"t_start": 1625146166.3198357, "env_id": null}
r,l,t 
83.76057,634,3515.988184
55.773323,634,3515.988184
47.891148,675,3516.148184
80.18781,675,3516.148184
-7.832077,173,3516.550184
19.541807,173,3516.550184
37.510723,246,3516.992185
12.781823,246,3516.992185
30.878006,568,3517.008183
51.664326,568,3517.008183
26.862646,675,3517.891183
33.77798,675,3517.891183
2.0789392,209,3517.979182
21.274323,209,3517.979182
36.80856,328,3518.205182
16.359068,328,3518.206184
44.296665,470,3518.282183
19.895638,470,3518.282183
6.750211,212,3518.399182
33.729355,212,3518.399182
29.529613,325,3518.561185
32.82106,325,3518.561185
39.697647,204,3518.756182
20.649155,204,3518.756182
0.45699096,221,3518.803184
20.20587,221,3518.803184
37.385128,266,3518.948182
6.50597,266,3518.948182
4.2003856,222,3519.504184
24.200195,222,3519.504184
49.965023,378,3519.710184
34.08731,378,3519.710184
32.98668,178,3519.725184
7.7815924,178,3519.725184
89.53567,655,3519.986183
42.176456,655,3519.987182
34.82021,559,3520.003183
26.04086,559,3520.003183
49.905,309,3520.118184
25.280333,309,3520.118184
30.941536,294,3520.383183
30.849972,294,3520.384183
30.73453,404,3520.454183
38.362198,404,3520.454183
56.407337,675,3520.484183
49.411503,675,3520.484183
51.121307,675,3520.634184
28.504223,675,3520.634184
80.88374,510,3521.504185
33.11781,510,3521.504185
36.40201,470,3521.536183
16.06838,470,3521.536183
30.117676,208,3521.864185
12.226786,208,3521.864185
9.943225,262,3522.074184
24.72226,262,3522.074184
-5.76757,168,3522.186183
15.278985,168,3522.186183
-7.9474683,209,3522.584183
16.06408,209,3522.584183
8.936747,276,3522.647183
37.655502,276,3522.647183
25.464771,587,3522.688183
41.216564,587,3522.688183
47.03739,535,3522.892184
14.50395,535,3522.892184
49.5853,348,3523.039698
26.37175,348,3523.039698
55.130245,673,3523.376698
34.594776,673,3523.377699
13.986474,242,3523.574696
32.3999,242,3523.574696
38.836353,342,3523.9967
30.15492,342,3523.9967
35.2283,203,3524.489699
10.948875,203,3524.489699
44.777264,548,3524.685701
17.85069,548,3524.685701
8.892778,465,3524.814698
28.613983,465,3524.814698
48.573616,675,3524.874696
37.315964,675,3524.874696
-9.568516,152,3525.098697
20.452353,152,3525.099699
44.019524,328,3525.206697
17.200045,328,3525.206697
32.768887,553,3525.238696
48.928154,553,3525.238696
25.967947,234,3525.299697
12.061412,234,3525.299697
33.87075,197,3525.515698
7.8584647,197,3525.515698
25.964056,503,3525.677698
49.612446,503,3525.677698
27.72003,392,3525.874698
24.8047,392,3525.874698
72.915565,508,3525.874698
46.148502,508,3525.874698
15.258383,356,3525.892696
28.238388,356,3525.892696
-1.9431425,309,3526.078698
18.449886,309,3526.078698
33.294632,170,3526.470699
8.307025,170,3526.470699
54.03155,549,3526.825699
20.745071,549,3526.825699
15.3935375,333,3527.440696
43.69831,333,3527.440696
30.9704,179,3527.4967
26.534647,179,3527.4967
3.0255113,403,3536.189698
25.87765,403,3536.189698
35.52462,199,3536.229696
7.0695176,199,3536.230697
30.66385,165,3536.385695
2.9953644,165,3536.386698
30.5049,126,3536.414697
8.626516,126,3536.414697
47.483715,371,3536.559724
35.280018,371,3536.559724
37.148785,233,3537.019726
8.148326,233,3537.019726
3.255922,159,3537.240726
21.048138,159,3537.240726
3.222436,140,3537.578725
23.000656,140,3537.578725
47.31038,675,3537.690723
33.141556,675,3537.690723
13.914173,321,3537.874726
47.524815,321,3537.874726
62.061005,530,3537.905726
35.079376,530,3537.905726
46.157543,675,3537.948725
41.369865,675,3537.948725
20.703608,279,3538.022725
34.474762,279,3538.022725
50.557323,675,3538.443726
31.821842,675,3538.443726
26.427887,675,3538.472727
37.618294,675,3538.472727
2.1425977,144,3538.652725
26.669346,144,3538.652725
36.09961,319,3538.831723
14.673453,319,3538.831723
54.750202,557,3538.921724
36.660137,557,3538.921724
26.345509,195,3539.260726
22.333069,195,3539.260726
11.759999,541,3539.560725
48.881927,541,3539.560725
34.983807,555,3539.560725
40.933155,555,3539.560725
27.834097,152,3539.803726
7.4384813,152,3539.804726
36.895473,70,3539.849726
3.4343305,70,3539.849726
50.045105,315,3540.200726
13.662362,315,3540.200726
-2.1038005,69,3540.561726
5.445121,69,3540.561726
38.105946,544,3540.741726
67.95659,544,3540.741726
17.73148,71,3540.893724
1.6049728,71,3540.893724
44.865448,589,3541.218725
44.962017,589,3541.218725
25.401781,519,3541.391725
34.856888,519,3541.391725
25.977314,356,3541.407725
23.858719,356,3541.407725
37.199257,252,3541.422727
29.698973,252,3541.422727
36.986126,221,3541.730727
9.1363945,221,3541.730727
0.24121276,151,3541.824727
22.370985,151,3541.824727
19.90563,369,3542.448726
46.04431,369,3542.448726
35.975784,259,3542.477725
10.213139,259,3542.477725
37.57496,303,3542.506726
10.71432,303,3542.506726
17.006435,418,3542.522723
42.141323,418,3542.522723
24.255726,655,3542.536725
36.455566,655,3542.537725
37.298122,585,3542.564723
16.335785,585,3542.564723
31.23124,672,3543.171725
25.778816,672,3543.171725
5.877549,675,3543.280723
29.821331,675,3543.280723
0.0,1,3543.295725
0.0,1,3543.295725
46.781734,437,3543.645726
16.038942,437,3543.645726
1.7905087,188,3544.145726
19.259815,188,3544.145726
13.081433,433,3544.228724
32.058422,433,3544.228724
35.050854,253,3544.271726
12.212235,253,3544.271726
35.6016,256,3544.623725
10.904951,256,3544.623725
47.350567,452,3545.486726
22.227724,452,3545.486726
54.53885,525,3545.605724
31.28492,525,3545.605724
37.81751,675,3546.040724
44.65946,675,3546.040724
13.5679865,368,3546.082726
48.099384,368,3546.082726
9.9473295,307,3546.126724
41.6884,307,3546.126724
18.259594,482,3546.249724
33.215088,482,3546.249724
1.5538088,231,3546.472725
27.835073,231,3546.472725
2.3869276,274,3547.181725
23.713078,274,3547.181725
16.428999,384,3547.277725
32.606064,384,3547.277725
44.883682,675,3547.657724
37.11406,675,3547.658725
54.819817,321,3548.154725
23.264572,321,3548.154725
49.968,675,3548.184726
48.388313,675,3548.184726
53.43612,494,3548.423725
20.853498,494,3548.423725
12.997508,305,3548.905725
38.31494,305,3548.905725
32.457233,626,3549.162725
50.257248,626,3549.162725
72.969185,675,3549.488723
32.263466,675,3549.488723
31.835089,580,3549.488723
13.732904,580,3549.488723
2.4559617,247,3549.956792
21.609293,247,3549.956792
65.05588,537,3550.164793
23.95284,537,3550.164793
29.658669,301,3550.310792
11.216008,301,3550.310792
24.427767,568,3550.621793
36.924812,568,3550.621793
28.128138,238,3550.693793
11.305757,238,3550.693793
10.026225,357,3550.693793
25.512348,357,3550.693793
49.729088,675,3551.047793
44.410625,675,3551.047793
12.003304,436,3551.706315
40.551914,436,3551.706315
32.83588,159,3551.816831
4.4163685,159,3551.816831
68.65948,675,3552.096831
35.468536,675,3552.097831
43.759525,308,3552.112831
20.549805,308,3552.112831
43.539745,675,3552.129831
31.767529,675,3552.129831
41.402615,675,3552.16183
31.879143,675,3552.16183
63.390636,675,3552.220831
53.009758,675,3552.220831
32.74569,228,3552.249831
9.387204,228,3552.249831
45.54646,568,3552.39783
21.80231,568,3552.39783
47.688793,274,3552.42783
19.83802,274,3552.42783
10.413518,296,3552.470831
32.310703,296,3552.470831
32.61095,138,3553.059829
7.3013496,138,3553.059829
29.508427,168,3553.059829
15.039461,168,3553.059829
47.351532,525,3553.60683
20.326084,525,3553.60683
15.726815,662,3553.620831
48.8786,662,3553.620831
47.93797,675,3553.89283
38.637657,675,3553.89283
15.178612,65,3554.546832
3.1608808,65,3554.546832
-5.378094,66,3554.576832
18.101168,66,3554.577831
-1.3224825,158,3554.683831
17.725023,158,3554.683831
18.284447,337,3554.887831
29.922785,337,3554.887831
-3.7902677,219,3554.924832
26.156244,219,3554.924832
3.4660084,200,3555.062831
24.879524,200,3555.062831
36.38909,218,3555.309831
10.884379,218,3555.309831
13.063522,433,3555.871834
27.786684,433,3555.871834
2.0490572,675,3555.902832
12.145323,675,3555.902832
46.145695,675,3556.044829
33.131733,675,3556.044829
32.335472,258,3556.044829
8.691924,258,3556.044829
28.635628,540,3556.120832
47.63253,540,3556.120832
21.04956,209,3556.184832
22.391005,209,3556.184832
54.275105,419,3556.36783
29.554873,419,3556.36783
-0.38357565,243,3556.682832
21.434374,243,3556.682832
47.378304,518,3556.81083
20.753052,518,3556.81083
48.88985,675,3557.016829
34.32687,675,3557.016829
24.838036,254,3557.64983
47.933784,254,3557.64983
32.100086,400,3557.694832
56.998615,400,3557.694832
38.41387,205,3557.909832
6.301107,205,3557.909832
12.442118,394,3558.237831
34.231598,394,3558.237831
67.57161,553,3558.401832
47.07976,553,3558.401832
61.967022,417,3558.535831
28.495842,417,3558.535831
47.257656,484,3559.230831
26.45149,484,3559.230831
42.75994,483,3559.303831
26.10626,483,3559.303831
30.266573,261,3559.639864
11.160405,261,3559.639864
45.154224,264,3559.849864
16.578362,264,3559.849864
52.914307,635,3559.962864
43.19042,635,3559.963865
-3.6900694,172,3560.181865
9.755249,172,3560.181865
20.429136,281,3560.228864
11.842198,281,3560.228864
10.721726,403,3560.471865
33.742683,403,3560.471865
67.70369,675,3560.559864
47.959045,675,3560.560863
48.582947,269,3560.691864
20.06821,269,3560.691864
27.879549,445,3561.107865
42.119476,445,3561.107865
3.1660316,261,3561.435863
31.905098,261,3561.435863
15.97108,461,3561.780864
33.09445,461,3561.780864
49.067345,480,3561.918865
11.7546835,480,3561.918865
47.17325,675,3561.966865
29.417881,675,3561.966865
22.923342,469,3563.256865
35.842823,469,3563.256865
11.761384,476,3563.919864
34.365467,476,3563.920863
34.063023,147,3564.305864
31.16574,147,3564.305864
36.71784,675,3564.951862
29.743948,675,3564.951862
57.108364,390,3565.341864
38.661934,390,3565.342863
73.60912,628,3565.450863
22.790375,628,3565.450863
37.933544,675,3565.573863
37.305836,675,3565.573863
23.0946,344,3565.675864
35.612644,344,3565.675864
5.2773123,241,3565.921863
16.035067,241,3565.921863
42.41676,363,3574.116865
23.775307,363,3574.116865
70.97044,675,3574.205862
32.229507,675,3574.205862
73.814964,675,3574.503862
30.043192,675,3574.503862
19.069767,405,3574.934864
43.087463,405,3574.935862
26.57908,466,3575.114862
36.10769,466,3575.114862
19.861702,565,3575.114862
54.054207,565,3575.114862
61.77493,675,3575.176862
81.62055,675,3575.176862
50.21448,620,3575.302864
32.590385,620,3575.302864
19.202229,468,3575.377863
32.418938,468,3575.377863
27.720495,350,3575.404864
40.655876,350,3575.404864
24.849152,415,3575.522863
53.824654,415,3575.522863
8.8907795,234,3575.718864
31.581827,234,3575.718864
2.8289216,126,3575.982864
20.332355,126,3575.982864
73.24502,535,3576.041865
41.563324,535,3576.041865
57.87796,579,3576.145864
32.80137,579,3576.145864
52.260605,454,3576.449864
32.435238,454,3576.449864
33.694614,675,3576.463865
30.335026,675,3576.463865
2.671295,183,3576.547863
19.153994,183,3576.547863
31.723799,675,3576.621862
36.15026,675,3576.621862
51.622993,675,3577.878865
34.240974,675,3577.878865
-0.61517847,177,3578.014865
18.36559,177,3578.014865
31.550846,184,3578.088865
13.34427,184,3578.089862
11.616084,342,3578.308863
42.77002,342,3578.309862
21.728434,481,3578.324862
34.100304,481,3578.324862
10.837565,387,3578.603868
28.632347,387,3578.603868
34.980854,225,3578.923863
13.952758,225,3578.923863
2.7283552,41,3578.923863
4.8965015,41,3578.923863
51.18906,675,3579.097866
38.084038,675,3579.097866
31.901052,173,3579.288863
13.075826,173,3579.288863
20.196983,410,3579.693863
52.336643,410,3579.693863
59.52882,510,3579.693863
25.169777,510,3579.693863
-4.2092075,74,3579.973862
16.541946,74,3579.973862
31.604376,284,3580.406863
9.213296,284,3580.406863
16.816715,315,3580.421383
45.687473,315,3580.421383
-1.1505581,269,3580.677383
16.746113,269,3580.677383
41.84941,359,3580.677383
14.792071,359,3580.677383
29.703783,147,3580.752383
11.303714,147,3580.752383
57.817657,411,3580.824383
24.693089,411,3580.825381
0.27372786,130,3580.971382
19.102573,130,3580.971382
31.152107,365,3581.671382
26.667583,365,3581.671382
50.447487,161,3581.926383
8.966482,161,3581.926383
46.114407,459,3582.267382
32.23009,459,3582.267382
20.613237,352,3582.355381
38.64748,352,3582.355381
22.410027,424,3582.856381
37.243416,424,3582.856381
14.697951,66,3582.915383
5.292342,66,3582.915383
39.432236,275,3582.950382
9.547159,275,3582.950382
-7.425682,178,3583.373384
20.101637,178,3583.373384
51.497047,457,3583.449381
23.70168,457,3583.450383
30.653816,122,3583.484381
7.0758705,122,3583.484381
-1.6818793,171,3583.682383
23.716537,171,3583.682383
27.262524,318,3583.911382
32.471367,318,3583.911382
18.072773,70,3583.999382
4.036332,70,3583.999382
27.73914,183,3584.015382
14.346089,183,3584.015382
15.336602,563,3584.031382
49.132328,563,3584.031382
35.036526,675,3584.044384
41.22629,675,3584.045381
61.71295,675,3584.154382
53.042725,675,3584.154382
10.960283,335,3584.154382
31.23564,335,3584.154382
67.78033,575,3584.276381
31.687716,575,3584.276381
40.723827,115,3584.600381
8.809755,115,3584.600381
2.8342063,40,3584.954381
4.8663025,40,3584.954381
110.232376,675,3585.084381
51.15407,675,3585.084381
16.100533,295,3585.424382
37.8983,295,3585.424382
24.081633,153,3585.513382
3.8886452,153,3585.513382
63.782413,560,3586.041744
48.003487,560,3586.041744
-6.0160737,68,3586.256743
18.428043,68,3586.256743
0.3191687,156,3586.402743
20.113928,156,3586.402743
17.201254,403,3586.588744
51.618637,403,3586.588744
42.113045,549,3587.406264
26.731123,549,3587.406264
34.83569,228,3587.477265
11.303526,228,3587.477265
30.316677,465,3587.774264
47.024895,465,3587.774264
26.805101,490,3587.844264
42.24924,490,3587.844264
10.19692,272,3587.998264
28.881989,272,3587.998264
24.763226,260,3588.119265
13.685526,260,3588.119265
20.57459,460,3588.404264
33.013985,460,3588.404264
5.34409,255,3588.508263
32.149757,255,3588.508263
28.345388,675,3589.045265
29.395645,675,3589.045265
28.279676,186,3589.312266
5.267915,186,3589.312266
11.583549,268,3589.312266
43.345127,268,3589.312266
31.769245,215,3589.399266
6.887742,215,3589.399266
14.393197,336,3589.566266
31.078104,336,3589.566266
-3.1433513,226,3589.717264
14.209069,226,3589.717264
18.693884,558,3589.937264
42.220882,558,3589.937264
0.79080266,171,3589.994264
22.1022,171,3589.994264
32.2112,380,3590.355265
31.025093,380,3590.355265
-3.612597,67,3590.548264
6.7935295,67,3590.548264
-0.4804151,168,3590.989266
21.136305,168,3590.989266
44.835476,415,3591.300267
18.262434,415,3591.300267
32.414078,572,3591.449265
51.677017,572,3591.449265
31.651567,463,3591.449265
35.937183,463,3591.449265
43.559814,675,3591.588265
43.777855,675,3591.588265
31.286549,155,3591.696265
10.372036,155,3591.696265
33.116955,299,3591.816267
19.718191,299,3591.816267
-6.4136214,135,3591.938265
5.7021384,135,3591.938265
28.482864,495,3591.968266
48.450363,495,3591.968266
18.110558,300,3592.296267
32.782494,300,3592.296267
-6.115545,67,3592.459265
5.895447,67,3592.459265
29.650885,145,3592.708265
11.635988,145,3592.708265
26.695923,292,3592.742265
8.704196,292,3592.742265
36.662262,675,3592.908265
41.323483,675,3592.908265
23.57361,590,3593.251266
58.62922,590,3593.251266
21.140987,359,3593.344265
38.921276,359,3593.344265
44.261032,217,3593.592265
9.478429,217,3593.592265
1.9543116,136,3593.621265
18.614408,136,3593.621265
31.848154,609,3593.877264
44.27687,609,3593.877264
50.39377,414,3593.906265
23.01743,414,3593.906265
2.156204,110,3594.079264
22.599,110,3594.079264
32.083954,159,3594.168264
9.307176,159,3594.168264
47.52443,335,3594.273265
21.50565,335,3594.273265
36.66173,317,3594.405266
19.058443,317,3594.405266
33.89055,150,3594.512265
3.8919344,150,3594.513265
25.10107,66,3594.557264
5.740808,66,3594.557264
14.746557,65,3595.134265
5.2117105,65,3595.134265
-0.9185413,251,3595.176266
19.828249,251,3595.176266
52.482548,425,3595.337266
28.599669,425,3595.337266
1.4930574,140,3595.400266
21.842144,140,3595.400266
40.94316,301,3595.458265
17.245726,301,3595.458265
53.826492,675,3595.696267
25.41349,675,3595.696267
35.66611,675,3595.787263
38.165432,675,3595.787263
34.193264,675,3595.989266
52.53196,675,3595.989266
21.164154,194,3596.108265
11.52268,194,3596.108265
39.246372,448,3596.621265
39.18872,448,3596.621265
12.719136,347,3596.829315
35.222122,347,3596.829315
40.169743,515,3596.933315
38.736023,515,3596.933315
-3.0042892,227,3596.965316
10.617552,227,3596.965316
11.495866,225,3597.239895
12.708197,225,3597.239895
16.350794,293,3597.239895
35.76173,293,3597.239895
38.575207,372,3597.480896
8.772878,372,3597.480896
33.475582,156,3597.498896
9.871751,156,3597.498896
47.3668,443,3597.888896
17.072645,443,3597.888896
61.25352,675,3598.137897
40.26529,675,3598.137897
17.671173,66,3598.481897
3.3337262,66,3598.482897
27.185814,273,3598.613896
40.572083,273,3598.613896
-8.381478,169,3598.628896
16.775305,169,3598.628896
32.06579,457,3598.718896
22.026613,457,3598.718896
88.07921,362,3599.236897
30.544254,362,3599.236897
44.955864,347,3599.409895
25.949074,347,3599.409895
52.884857,471,3599.695895
32.883102,471,3599.695895
17.282387,404,3600.058897
39.365906,404,3600.058897
8.117912,377,3600.090898
26.63148,377,3600.090898
53.7391,503,3600.149897
19.460478,503,3600.149897
10.113715,308,3600.345896
28.520723,308,3600.345896
30.279879,328,3600.557895
5.8077474,328,3600.557895
3.4191394,185,3600.615897
26.43142,185,3600.615897
49.72798,372,3600.648895
21.477617,372,3600.648895
34.141563,360,3600.742896
9.992928,360,3600.742896
51.58099,361,3600.813897
19.287138,361,3600.813897
3.3540163,182,3600.831896
25.847574,182,3600.831896
17.946886,389,3601.108896
35.00274,389,3601.108896
10.841301,283,3601.749895
31.27485,283,3601.749895
30.794285,242,3602.518896
10.609641,242,3602.518896
36.698364,165,3602.837896
8.666575,165,3602.837896
45.407227,415,3603.480896
19.052788,415,3603.481896
25.372713,425,3603.498895
30.122408,425,3603.498895
39.572887,218,3603.684895
15.929571,218,3603.684895
54.840572,420,3603.817897
27.394676,420,3603.817897
38.41277,195,3604.067896
28.05127,195,3604.067896
14.083827,383,3604.728896
27.095253,383,3604.728896
30.482828,675,3604.758896
30.014484,675,3604.758896
33.864628,343,3604.845896
15.286249,343,3604.845896
52.207302,412,3604.921896
20.489706,412,3604.921896
20.960585,589,3605.066896
59.71752,589,3605.066896
40.953926,516,3605.473897
47.3936,516,3605.473897
2.4367485,120,3613.926896
21.357613,120,3613.926896
29.31373,170,3614.076897
12.859639,170,3614.076897
14.309934,404,3614.120897
21.607151,404,3614.120897
12.02173,360,3614.306895
40.927734,360,3614.306895
47.86165,417,3615.237895
20.088968,417,3615.237895
78.869736,670,3615.268897
71.559364,670,3615.268897
8.991225,675,3615.653895
38.590565,675,3615.653895
34.757473,330,3615.817413
19.403013,330,3615.817413
13.275381,431,3615.921412
28.465477,431,3615.921412
60.72283,545,3616.040413
40.942993,545,3616.040413
28.164045,499,3616.279413
49.34534,499,3616.279413
16.593954,454,3616.562413
51.17643,454,3616.562413
35.35158,165,3616.659411
35.295593,165,3616.659411
7.2482743,444,3616.729412
34.699894,444,3616.729412
17.060434,675,3617.311412
30.861475,675,3617.311412
16.88578,286,3617.442412
40.971542,286,3617.442412
5.119073,204,3617.616414
11.9265175,204,3617.617413
48.570976,432,3617.617413
35.486134,432,3617.617413
4.022492,222,3617.645414
21.15903,222,3617.645414
2.7679636,263,3617.715413
25.21352,263,3617.715413
33.300766,165,3618.226412
9.816405,165,3618.226412
-0.6790856,128,3618.517412
32.59921,128,3618.517412
20.322409,194,3618.868413
22.978071,194,3618.868413
51.04665,675,3619.296413
33.113876,675,3619.296413
46.31051,675,3619.328412
40.347202,675,3619.328412
52.613197,675,3619.417412
41.293293,675,3619.417412
21.559572,516,3619.778413
48.014046,516,3619.778413
1.2708842,133,3620.172413
19.88081,133,3620.172413
17.972729,335,3620.190414
45.00812,335,3620.190414
26.003689,65,3620.384412
5.511144,65,3620.385413
46.399254,323,3620.414412
34.78387,323,3620.414412
61.411823,476,3620.460412
31.721893,476,3620.460412
42.55774,620,3621.001413
71.113785,620,3621.001413
23.99109,66,3621.439414
2.8343105,66,3621.439414
13.440444,386,3621.607413
38.082348,386,3621.607413
71.27829,586,3621.751411
38.37815,586,3621.751411
2.6406093,305,3621.814414
14.252699,305,3621.814414
45.89272,290,3622.002414
16.21364,290,3622.002414
61.517338,675,3622.017411
41.131268,675,3622.017411
53.339943,383,3622.182414
16.76975,383,3622.182414
37.139904,70,3622.459412
1.3870118,70,3622.460414
43.480186,345,3622.700414
17.505503,345,3622.700414
38.412373,349,3622.760413
22.234697,349,3622.760413
32.411922,570,3622.822413
53.07644,570,3622.822413
48.492233,675,3623.086931
33.297447,675,3623.086931
39.130955,675,3623.24193
30.286358,675,3623.24193
12.7858925,211,3623.51693
30.375137,211,3623.51693
9.4527445,292,3623.644932
31.367077,292,3623.644932
30.639421,189,3623.786932
13.977915,189,3623.786932
13.236966,425,3623.91693
50.785076,425,3623.91693
51.927006,378,3624.885931
19.576658,378,3624.885931
5.503223,306,3624.901932
22.906303,306,3624.901932
30.245634,675,3625.187933
53.441483,675,3625.187933
29.632872,239,3625.321931
13.317387,239,3625.321931
9.888408,191,3625.512931
9.014783,191,3625.512931
42.256836,379,3625.771932
10.980341,379,3625.771932
59.81765,585,3626.050933
27.627802,585,3626.050933
43.919655,675,3626.19293
53.424442,675,3626.19293
20.36194,522,3626.210931
38.1413,522,3626.210931
38.535984,285,3626.362933
17.084843,285,3626.362933
41.14885,309,3626.51893
18.579988,309,3626.519933
52.100246,675,3626.630933
36.007492,675,3626.630933
-0.19351391,129,3626.740931
10.235554,129,3626.740931
14.047804,299,3626.825932
27.711065,299,3626.825932
43.86449,346,3627.054932
10.164318,346,3627.054932
39.889347,487,3627.31697
45.451443,487,3627.31697
9.54277,272,3627.455007
32.739834,272,3627.455007
11.223824,304,3627.485005
28.218168,304,3627.485005
44.140003,335,3627.611005
15.005861,335,3627.611005
33.993866,353,3627.916006
19.228184,353,3627.916006
38.981487,308,3628.334004
15.539247,308,3628.334004
39.493675,168,3628.562006
9.394334,168,3628.562006
44.56215,475,3628.621005
15.424834,475,3628.621005
53.71625,346,3628.621005
17.831589,346,3628.621005
1.5058573,222,3628.666005
21.832457,222,3628.666005
58.390114,675,3628.707004
29.275084,675,3628.707004
13.8417635,247,3628.841005
39.96134,247,3628.841005
23.01573,517,3629.103005
49.724674,517,3629.103005
28.057007,209,3629.366005
26.716703,209,3629.366005
-3.1350358,160,3629.366005
19.14344,160,3629.366005
-8.222198,184,3629.489006
3.66137,184,3629.489006
47.794033,319,3629.506004
18.222872,319,3629.506004
11.770519,248,3629.618006
30.2133,248,3629.619005
50.174896,675,3629.650005
42.038506,675,3629.650005
12.214725,342,3630.131006
44.35733,342,3630.131006
-1.9489093,112,3630.28952
22.3824,112,3630.28952
-0.30112764,323,3630.43252
20.156813,323,3630.43252
28.185665,70,3630.521519
4.1262794,70,3630.521519
21.021704,480,3630.754519
47.987904,480,3630.754519
41.03577,316,3631.24652
18.653105,316,3631.24652
-2.885998,119,3631.389519
17.22398,119,3631.389519
12.795606,273,3631.50752
33.94951,273,3631.50752
15.7768135,313,3632.218519
43.957073,313,3632.218519
2.1621883,194,3632.236521
19.414698,194,3632.236521
28.331995,95,3632.636519
6.1424894,95,3632.636519
34.198082,411,3632.75252
54.524864,411,3632.75252
58.503426,675,3633.10252
31.421415,675,3633.10252
35.793457,471,3633.387519
18.15743,471,3633.387519
16.590504,324,3633.416519
39.29749,324,3633.416519
32.516613,164,3633.787519
13.354309,164,3633.787519
46.73357,384,3634.02852
19.62939,384,3634.02952
29.419004,75,3634.60952
4.159596,75,3634.60952
44.515232,308,3635.156522
18.806473,308,3635.156522
28.514482,521,3635.298519
47.02677,521,3635.298519
18.072407,489,3635.314519
49.03787,489,3635.314519
52.16956,382,3635.457519
29.291964,382,3635.457519
7.8360686,311,3635.516519
26.978987,311,3635.516519
49.75678,427,3635.593521
23.273424,427,3635.593521
15.0347185,374,3635.83552
45.142746,374,3635.83552
58.59134,437,3636.02452
17.280407,437,3636.02452
54.143284,584,3636.12352
37.721786,584,3636.12352
22.622833,490,3636.141519
23.109056,490,3636.141519
15.51531,675,3636.316521
54.54945,675,3636.316521
14.092061,454,3636.42152
48.14441,454,3636.42152
42.475067,501,3636.49552
30.316572,501,3636.496521
30.0132,159,3636.594519
10.416337,159,3636.594519
-5.607542,286,3637.16352
18.42022,286,3637.16352
32.96906,378,3637.26252
17.447054,378,3637.26252
6.4406805,259,3637.433519
34.551136,259,3637.433519
70.21826,590,3637.618519
60.2222,590,3637.618519
30.822104,146,3637.67552
11.20927,146,3637.67552
30.040237,614,3637.81852
60.528133,614,3637.81852
41.945164,394,3638.19052
18.670925,394,3638.19052
36.083775,189,3638.606519
10.182442,189,3638.606519
-0.07103633,144,3638.65652
18.534739,144,3638.65652
50.387848,456,3639.12452
21.018251,456,3639.125522
31.879826,261,3639.139519
7.8858137,261,3639.139519
31.993536,157,3639.54252
6.7983584,157,3639.54252
12.26302,243,3639.65852
30.942516,243,3639.65852
25.487501,66,3640.09552
2.7684124,66,3640.09552
42.018265,275,3640.11052
16.171015,275,3640.111519
37.17068,675,3640.404521
59.10111,675,3640.404521
13.124716,342,3640.48052
34.38578,342,3640.48052
33.87794,342,3640.609521
14.60621,342,3640.609521
20.437355,675,3640.637518
52.872013,675,3640.637518
8.060214,206,3640.825521
14.51671,206,3640.825521
-4.4025917,225,3640.954518
8.769791,225,3640.954518
27.243025,71,3641.132521
1.1836863,71,3641.132521
39.938644,447,3641.23552
23.499964,447,3641.23552
53.35703,579,3641.76852
27.811651,579,3641.76852
46.541626,475,3642.120519
14.989602,475,3642.120519
34.857628,67,3642.21052
2.930529,67,3642.21052
19.33566,338,3642.562522
35.27839,338,3642.562522
55.655106,425,3642.67152
27.134083,425,3642.67152
43.63313,675,3642.73652
57.74933,675,3642.73652
62.478725,436,3643.818519
31.246012,436,3643.818519
29.71076,675,3643.896524
40.352978,675,3643.896524
25.579422,401,3652.678519
37.113808,401,3652.678519
35.59557,272,3652.749519
25.024496,272,3652.749519
57.014977,652,3653.031519
52.029564,652,3653.031519
7.1814675,197,3653.258519
19.547934,197,3653.258519
28.45867,280,3653.694519
10.786148,280,3653.694519
23.260946,482,3653.711521
29.036171,482,3653.711521
51.95958,324,3654.033519
20.737871,324,3654.033519
36.584286,341,3654.092518
24.523533,341,3654.092518
36.301426,671,3654.287521
44.558514,671,3654.287521
46.095036,675,3654.63052
38.835827,675,3654.63052
59.283875,675,3654.73852
40.32416,675,3654.73852
11.265191,262,3655.001521
22.54394,262,3655.001521
53.883816,441,3655.077521
17.627691,441,3655.077521
34.361515,157,3655.634062
34.703835,157,3655.634062
18.735674,443,3655.780061
35.87219,443,3655.780061
33.538895,675,3655.839062
40.766922,675,3655.839062
3.6664102,46,3656.324289
5.670561,46,3656.324289
17.199194,385,3657.314288
35.510944,385,3657.314288
-5.096496,72,3657.344288
18.36946,72,3657.344288
35.427483,195,3657.542287
14.468246,195,3657.542287
48.847122,675,3657.599288
46.643963,675,3657.599288
34.386417,614,3657.644288
27.227741,614,3657.644288
36.26768,325,3657.677289
17.205158,325,3657.677289
3.4853497,177,3657.950287
34.284657,177,3657.950287
48.07573,420,3657.980286
15.525145,420,3657.980286
42.40672,675,3658.111806
24.332804,675,3658.111806
54.41082,331,3658.530805
21.113605,331,3658.530805
32.631336,675,3658.628806
79.37979,675,3658.629806
13.227708,280,3658.996806
0.8314443,280,3658.996806
4.0090804,215,3659.042807
25.69604,215,3659.042807
47.772373,306,3659.188807
16.093693,306,3659.188807
3.111488,244,3659.222805
20.79378,244,3659.222805
44.579224,675,3659.363806
34.96728,675,3659.363806
43.625027,675,3659.909842
37.52763,675,3659.909842
