#{"t_start": 1625160524.0228438, "env_id": null}
r,l,t
30.500872,675,114.444814
40.69924,675,114.444814
38.49495,593,114.586816
42.976696,593,114.586816
25.573853,675,114.856815
40.751877,675,114.856815
44.50726,336,115.293813
24.00604,336,115.294813
39.78148,336,116.232815
14.830898,336,116.232815
9.903695,299,117.074861
30.600143,299,117.074861
34.105682,175,117.172862
10.69745,175,117.172862
41.01602,474,117.544861
29.462284,474,117.544861
17.97937,564,117.667862
51.92378,564,117.667862
24.308702,71,117.799861
3.3432736,71,117.799861
42.078075,297,118.141379
17.225471,297,118.141379
34.698044,675,118.314379
37.322296,675,118.314379
81.39173,479,118.404409
52.621258,479,118.404409
-6.188371,214,118.446412
2.288161,214,118.446412
23.020575,186,118.81241
25.624752,186,118.81241
23.613977,482,118.827411
46.26351,482,118.828414
24.276344,187,119.490409
15.149946,187,119.490409
14.627137,447,119.860409
43.955933,447,119.860409
27.554033,66,120.914929
1.0301918,66,120.914929
67.60187,675,121.092929
55.728325,675,121.092929
43.927593,675,121.367448
49.49756,675,121.367448
57.395096,675,121.539447
50.371124,675,121.539447
27.475878,178,121.717448
6.7368917,178,121.717448
42.37127,557,121.750448
32.122288,557,121.750448
-7.174659,170,122.146966
17.148428,170,122.147966
28.374443,675,122.416965
30.142143,675,122.416965
63.527683,390,131.454965
32.91288,390,131.454965
25.212654,434,131.837964
33.017147,434,131.837964
-7.988804,69,132.017481
7.4093876,69,132.017481
49.481598,545,132.643515
25.842531,545,132.643515
34.40849,675,132.928515
26.57254,675,132.928515
42.71777,337,132.928515
13.837269,337,132.928515
19.13501,337,133.018515
32.393124,337,133.019513
22.644262,675,133.288515
54.597057,675,133.288515
32.979515,309,133.383515
21.422161,309,133.383515
44.794533,546,133.572031
43.970673,546,133.572031
15.070686,343,134.436064
42.257698,343,134.436064
17.11064,67,134.436064
0.35629815,67,134.436064
-7.375892,70,134.572063
17.214977,70,134.572063
33.212803,133,134.897584
9.20751,133,134.897584
56.77987,675,134.979582
43.35372,675,134.979582
-9.592789,88,135.492582
14.6083765,88,135.492582
-5.2888503,67,135.838582
17.708292,67,135.838582
61.830914,400,135.997583
39.251083,400,135.997583
38.20385,430,136.217097
38.642033,430,136.217097
31.015924,116,136.918129
8.086743,116,136.918129
22.87488,209,137.178646
15.095427,209,137.178646
14.835241,279,137.414648
33.143448,279,137.414648
28.52693,202,137.677162
28.131628,202,137.677162
49.056183,354,137.677162
24.842121,354,137.677162
39.705616,675,137.773162
39.258656,675,137.773162
-2.1721113,138,137.931163
14.009062,138,137.931163
57.742138,675,138.109163
